Daily evaporation....
StartDate: 2001-01-01 12:00:00
EndDate: 2009-10-31 12:00:00

Time[yyyy-MM-dd hh:mm:ss], PET
2002-07-10 01:00:00, 2.1145098799168744
2002-07-11 01:00:00, 1.15156774765724
2002-07-12 01:00:00, 1.1146609247326191
2002-07-13 01:00:00, 2.100748121122369
2002-07-14 01:00:00, 2.426284920940115
2002-07-15 01:00:00, 2.581250566792517
2002-07-16 01:00:00, 2.616442455191517
2002-07-17 01:00:00, 2.514951993094948
2002-07-18 01:00:00, 2.4104704915976414
2002-07-19 01:00:00, 2.3479325988675908
2002-07-20 01:00:00, 2.6260612070820906
2002-07-21 01:00:00, 2.3969667978151046
2002-07-22 01:00:00, 2.4044409767973187
2002-07-23 01:00:00, 2.3027987532777003
2002-07-24 01:00:00, 2.1170558569990083
2002-07-25 01:00:00, 2.2192537778973653
2002-07-26 01:00:00, 2.4832390489426452
2002-07-27 01:00:00, 2.49920121823994
2002-07-28 01:00:00, 2.5949130372286717
2002-07-29 01:00:00, 2.588400437026232
2002-07-30 01:00:00, 2.5717477283858696
2002-07-31 01:00:00, 2.560531931194822
2002-08-01 01:00:00, 2.4017588814510877
2002-08-02 01:00:00, 2.462040690453669
2002-08-03 01:00:00, 2.6377476659379337
2002-08-04 01:00:00, 2.7338889120231817
2002-08-05 01:00:00, 2.5480034523383788
2002-08-06 01:00:00, 2.5618888504949795
2002-08-07 01:00:00, 2.5097936753857466
2002-08-08 01:00:00, 2.327643825297763
2002-08-09 01:00:00, 2.333562900230284
2002-08-10 01:00:00, 2.4856664561577912
2002-08-11 01:00:00, 2.51553468847682
2002-08-12 01:00:00, 2.58214230476223
2002-08-13 01:00:00, 2.3932566464393683
2002-08-14 01:00:00, 2.125904444569677
2002-08-15 01:00:00, 2.024686076196158
2002-08-16 01:00:00, 1.844982502977347
2002-08-17 01:00:00, 2.2113872667789103
2002-08-18 01:00:00, 2.292245578715129
2002-08-19 01:00:00, 2.4688007011143145
2002-08-20 01:00:00, 2.364340894629746
2002-08-21 01:00:00, 2.351969745233606
2002-08-22 01:00:00, 2.2255444222730727
2002-08-23 01:00:00, 2.161041102720856
2002-08-24 01:00:00, 1.8915014356075073
2002-08-25 01:00:00, 1.821455644107872
2002-08-26 01:00:00, 1.8704611865708727
2002-08-27 01:00:00, 1.8665648913524193
2002-08-28 01:00:00, 1.6864659899790921
2002-08-29 01:00:00, 1.7584697313517286
