Daily Runoff....
StartDate: 2001-01-02 12:00:00
EndDate: 2002-01-02 12:00:00

Time[yyyy-MM-dd hh:mm:ss], Runoff, Streamflow [l/s], PET, Precipitation
2002-03-30 12:00:00, 3.1769884184769897, 4.588983271133429, 1.5037019116052879, 0.0
2002-03-31 12:00:00, 3.015983681594098, 4.356420873413697, 1.8601513438027288, 0.0
2002-04-01 12:00:00, 2.856927542286048, 4.126673116635402, 1.7896093947420573, 0.0
2002-04-02 12:00:00, 2.713172388392704, 3.9190267832339054, 1.4737517642523628, 0.0
2002-04-03 12:00:00, 2.589842838607567, 3.74088410021093, 1.5279733582974564, 0.0
2002-04-04 12:00:00, 2.4740183238151547, 3.573582023288557, 1.3447024939735852, 0.0
2002-04-05 12:00:00, 2.3712410056790554, 3.4251258970919687, 1.32918777197102, 0.0
2002-04-06 12:00:00, 2.275722476057651, 3.287154687638829, 1.513387022330829, 0.0
2002-04-07 12:00:00, 2.181900655412047, 3.1516342800396235, 1.0295155102540963, 31.54
2002-04-08 01:00:00, 2.9890583354901383, 4.317528706819089, 1.6723574546817737, 0.05000000000000071
2002-04-09 01:00:00, 2.8397625701315863, 4.101879267967847, 1.3343542819509693, 0.0
2002-04-10 01:00:00, 2.7110645224624768, 3.9159820880013556, 0.9365345972437708, 0.0
2002-04-11 01:00:00, 2.603384921982921, 3.760444887308663, 1.429985430349155, 0.0
2002-04-12 01:00:00, 2.4892893427745983, 3.5956401617855307, 1.2716933471201082, 5.380000000000003
2002-04-13 01:00:00, 2.5344745728220204, 3.6609077162984742, 2.0356133296443213, 0.0
2002-04-14 01:00:00, 2.4089900468796035, 3.479652289937205, 2.240305654689239, 0.0
2002-04-15 01:00:00, 2.2877041288817623, 3.304461519495879, 1.9303043955269994, 0.0
2002-04-16 01:00:00, 2.1829605140472172, 3.153165186957092, 2.176955783346913, 0.0
2002-04-17 01:00:00, 2.0797308266155334, 3.0040556384446595, 2.3786431709930937, 0.0
2002-04-18 01:00:00, 1.9792163552651427, 2.8588680687163173, 2.186080987670208, 0.0
2002-04-19 01:00:00, 1.8897034360326421, 2.7295716298249273, 2.1339857098879684, 0.0
2002-04-20 01:00:00, 1.8070799358956884, 2.61022657407155, 1.6162788058261457, 0.0
2002-04-21 01:00:00, 1.7396343162739722, 2.512805123506849, 1.9817800482884822, 0.0
2002-04-22 01:00:00, 1.6691689696062988, 2.411021844986876, 1.8265089164558277, 0.0
2002-04-23 01:00:00, 1.6055799231930745, 2.319171000167774, 1.5278674396475806, 8.94
2002-04-24 01:00:00, 1.712582158391164, 2.473729784342792, 1.4020404952841614, 0.0
2002-04-25 01:00:00, 1.6543287663786856, 2.389585995880324, 1.4634863068532509, 0.0
2002-04-26 01:00:00, 1.598000176236215, 2.308222476785644, 2.0547545749342278, 0.0
2002-04-27 01:00:00, 1.5344419949247983, 2.216416214891375, 1.998104932499365, 0.0
