35.06666667;-83.43333333;-9999
2001/3/30 0:00	8.9	16.7	12.8
2001/3/31 0:00	8.9	16.7	12.8
2001/4/1 0:00	3.9	10	7
2001/4/2 0:00	-0.6	17.8	8.6
2001/4/3 0:00	4.4	12.8	8.6
2001/4/4 0:00	9.5	19.5	14.5
2001/4/5 0:00	10	13.3	11.7
2001/4/6 0:00	9.5	23.4	16.5
2001/4/7 0:00	10	27.8	18.9
2001/4/8 0:00	10	29.5	19.8
2001/4/9 0:00	8.3	30	19.2
2001/4/10 0:00	11.1	31.1	21.1
2001/4/11 0:00	11.1	27.8	19.5
2001/4/12 0:00	13.9	28.4	21.2
2001/4/13 0:00	15.6	21.7	18.7
2001/4/14 0:00	6.1	23.4	14.8
2001/4/15 0:00	10.6	20	15.3
2001/4/16 0:00	9.5	18.9	14.2
2001/4/17 0:00	3.9	6.7	5.3
2001/4/18 0:00	-0.6	14.5	7
2001/4/19 0:00	-4.4	20	7.8
2001/4/20 0:00	1.7	21.1	11.4
2001/4/21 0:00	6.7	24.5	15.6
2001/4/22 0:00	9.5	26.7	18.1
2001/4/23 0:00	8.9	27.2	18.1
2001/4/24 0:00	11.1	23.4	17.3
2001/4/25 0:00	6.1	20.6	13.4
2001/4/26 0:00	-0.6	22.2	10.8
2001/4/27 0:00	1.1	26.1	13.6
2001/4/28 0:00	5	27.8	16.4
2001/4/29 0:00	5.6	22.2	13.9
2001/4/30 0:00	7.2	25	16.1
2001/5/1 0:00	8.9	24.5	16.7
2001/5/2 0:00	8.3	25	16.7
2001/5/3 0:00	6.7	26.7	16.7
2001/5/4 0:00	6.1	27.8	17
2001/5/5 0:00	9.5	28.9	19.2
2001/5/6 0:00	12.2	26.7	19.5
2001/5/7 0:00	13.3	17.2	15.3
2001/5/8 0:00	10	18.3	14.2
2001/5/9 0:00	8.3	20	14.2
2001/5/10 0:00	10	25.6	17.8
2001/5/11 0:00	9.5	26.1	17.8
2001/5/12 0:00	13.3	23.4	18.4
2001/5/13 0:00	6.7	23.4	15.1
2001/5/14 0:00	2.2	26.1	14.2
2001/5/15 0:00	6.1	28.9	17.5
2001/5/16 0:00	11.7	29.5	20.6
2001/5/17 0:00	11.1	31.1	21.1
2001/5/18 0:00	11.1	30	20.6
2001/5/19 0:00	10.6	28.9	19.8
2001/5/20 0:00	16.1	23.4	19.8
2001/5/21 0:00	17.2	26.7	22
2001/5/22 0:00	16.7	22.2	19.5
2001/5/23 0:00	2.8	22.8	12.8
2001/5/24 0:00	4.4	22.8	13.6
2001/5/25 0:00	12.2	21.1	16.7
2001/5/26 0:00	4.4	22.8	13.6
2001/5/27 0:00	7.8	24.5	16.2
2001/5/28 0:00	8.9	19.5	14.2
2001/5/29 0:00	13.9	25.6	19.8
2001/5/30 0:00	9.5	26.7	18.1
2001/5/31 0:00	8.9	25.6	17.3
2001/6/1 0:00	15	20	17.5
2001/6/2 0:00	8.9	23.9	16.4
2001/6/3 0:00	13.9	27.2	20.6
2001/6/4 0:00	12.2	30.6	21.4
2001/6/5 0:00	14.5	28.9	21.7
2001/6/6 0:00	13.9	28.9	21.4
2001/6/7 0:00	17.2	21.1	19.2
2001/6/8 0:00	17.2	27.8	22.5
2001/6/9 0:00	12.2	26.7	19.5
2001/6/10 0:00	12.2	27.8	20
2001/6/11 0:00	10.6	27.8	19.2
2001/6/12 0:00	13.9	28.9	21.4
2001/6/13 0:00	15.6	31.1	23.4
2001/6/14 0:00	13.9	29.5	21.7
2001/6/15 0:00	15	31.7	23.4
2001/6/16 0:00	15	27.2	21.1
2001/6/17 0:00	11.1	31.1	21.1
2001/6/18 0:00	11.1	29.5	20.3
2001/6/19 0:00	12.8	28.9	20.9
2001/6/20 0:00	13.3	29.5	21.4
2001/6/21 0:00	15.6	29.5	22.6
2001/6/22 0:00	15	25	20
2001/6/23 0:00	12.2	25	18.6
2001/6/24 0:00	9.5	26.7	18.1
2001/6/25 0:00	13.9	23.4	18.7
2001/6/26 0:00	14.5	23.9	19.2
2001/6/27 0:00	12.8	27.8	20.3
2001/6/28 0:00	15	28.9	22
2001/6/29 0:00	14.5	28.9	21.7
2001/6/30 0:00	16.7	27.2	22
2001/7/1 0:00	17.2	26.7	22
2001/7/2 0:00	15	29.5	22.3
2001/7/3 0:00	18.3	27.8	23.1
2001/7/4 0:00	17.2	30	23.6
2001/7/5 0:00	15.6	29.5	22.6
2001/7/6 0:00	12.2	29.5	20.9
2001/7/7 0:00	12.2	26.7	19.5
2001/7/8 0:00	14.5	30.6	22.6
2001/7/9 0:00	17.8	31.1	24.5
2001/7/10 0:00	15.6	31.7	23.7
2001/7/11 0:00	16.1	32.2	24.2
2001/7/12 0:00	15.6	30	22.8
2001/7/13 0:00	15.6	28.4	22
2001/7/14 0:00	11.1	26.7	18.9
2001/7/15 0:00	11.1	27.8	19.5
2001/7/16 0:00	13.9	28.4	21.2
2001/7/17 0:00	13.3	28.9	21.1
2001/7/18 0:00	15	29.5	22.3
2001/7/19 0:00	16.7	28.4	22.6
2001/7/20 0:00	17.8	27.8	22.8
2001/7/21 0:00	18.9	27.2	23.1
2001/7/22 0:00	13.3	29.5	21.4
2001/7/23 0:00	16.7	31.1	23.9
2001/7/24 0:00	18.3	29.5	23.9
2001/7/25 0:00	20.6	26.1	23.4
2001/7/26 0:00	19.5	29.5	24.5
2001/7/27 0:00	18.3	31.1	24.7
2001/7/28 0:00	19.5	26.7	23.1
2001/7/29 0:00	20	24.5	22.3
2001/7/30 0:00	17.2	31.7	24.5
2001/7/31 0:00	20	28.9	24.5
2001/8/1 0:00	19.5	29.5	24.5
2001/8/2 0:00	18.3	28.4	23.4
2001/8/3 0:00	14.5	27.8	21.2
2001/8/4 0:00	17.8	28.4	23.1
2001/8/5 0:00	19.5	29.5	24.5
2001/8/6 0:00	16.7	29.5	23.1
2001/8/7 0:00	16.1	31.7	23.9
2001/8/8 0:00	17.8	32.2	25
2001/8/9 0:00	18.3	30	24.2
2001/8/10 0:00	17.2	30.6	23.9
2001/8/11 0:00	17.8	31.1	24.5
2001/8/12 0:00	18.9	27.2	23.1
2001/8/13 0:00	20	28.4	24.2
2001/8/14 0:00	17.2	29.5	23.4
2001/8/15 0:00	16.1	28.4	22.3
2001/8/16 0:00	16.1	28.4	22.3
2001/8/17 0:00	17.2	31.1	24.2
2001/8/18 0:00	16.7	29.5	23.1
2001/8/19 0:00	16.7	28.9	22.8
2001/8/20 0:00	15.6	27.2	21.4
2001/8/21 0:00	11.1	28.9	20
2001/8/22 0:00	10	29.5	19.8
2001/8/23 0:00	13.9	31.1	22.5
2001/8/24 0:00	16.1	29.5	22.8
2001/8/25 0:00	17.8	28.4	23.1
2001/8/26 0:00	16.7	28.9	22.8
2001/8/27 0:00	15.6	30.6	23.1
2001/8/28 0:00	16.1	26.7	21.4
2001/8/29 0:00	15.6	30	22.8
2001/8/30 0:00	17.8	25.6	21.7
2001/8/31 0:00	16.7	22.2	19.5
2001/9/1 0:00	17.2	22.8	20
2001/9/2 0:00	16.1	23.9	20
2001/9/3 0:00	17.8	22.2	20
2001/9/4 0:00	18.3	29.5	23.9
2001/9/5 0:00	17.2	30.6	23.9
2001/9/6 0:00	14.5	28.9	21.7
2001/9/7 0:00	14.5	27.8	21.2
2001/9/8 0:00	14.5	27.2	20.9
2001/9/9 0:00	14.5	25.6	20.1
2001/9/10 0:00	17.2	27.2	22.2
2001/9/11 0:00	14.5	29.5	22
2001/9/12 0:00	13.9	26.7	20.3
2001/9/13 0:00	11.1	27.8	19.5
2001/9/14 0:00	12.2	27.8	20
2001/9/15 0:00	8.9	23.9	16.4
2001/9/16 0:00	3.3	22.8	13.1
2001/9/17 0:00	6.7	24.5	15.6
2001/9/18 0:00	6.7	25.6	16.2
2001/9/19 0:00	8.9	20	14.5
2001/9/20 0:00	15	26.1	20.6
2001/9/21 0:00	10.6	26.1	18.4
2001/9/22 0:00	10	26.1	18.1
2001/9/23 0:00	12.2	27.2	19.7
